DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202412;3;PA;49906;BB;9;163861,25
202412;3;PA;10045;BRADESCO;116;14955933,85
202412;3;PA;10069;ITAU;21;108612,46
202412;3;PA;30379;SANTANDER;57;633194,74
202412;3;PB;49906;BB;4;287302,57
202412;3;PB;7237373;BCO DO NORDESTE DO BRASIL S.A.;9;128357,95
202412;3;PB;10045;BRADESCO;35;2772845,22
202412;3;PB;10069;ITAU;10;48738,35
202412;3;PB;30379;SANTANDER;24;97795,33
202412;3;PE;49906;BB;7;210128,88
202412;3;PE;7237373;BCO DO NORDESTE DO BRASIL S.A.;13;684744,08
202412;3;PE;10045;BRADESCO;93;10061952,40
202412;3;PE;10069;ITAU;46;242894,94
202412;3;PE;30379;SANTANDER;92;963457,19
202412;3;PI;49906;BB;2;140441,71
202412;3;PI;7237373;BCO DO NORDESTE DO BRASIL S.A.;9;180240,80
202412;3;PI;10045;BRADESCO;53;4188297,53
202412;3;PI;10069;ITAU;16;91301,58
202412;3;PI;30379;SANTANDER;21;233024,26
202412;3;PR;49906;BB;12;694529,11
202412;3;PR;10045;BRADESCO;249;26225594,02
202412;3;PR;10069;ITAU;182;1106281,70
202412;3;PR;30379;SANTANDER;99;987229,42
202412;3;RJ;49906;BB;4;165373,83
202412;3;RJ;10045;BRADESCO;365;41707289,26
202412;3;RJ;10069;ITAU;294;1958031,19
202412;3;RJ;30379;SANTANDER;210;4219619,55
202412;3;RN;49906;BB;5;103641,60
202412;3;RN;7237373;BCO DO NORDESTE DO BRASIL S.A.;11;152287,55
202412;3;RN;10045;BRADESCO;33;4371535,41
202412;3;RN;10069;ITAU;57;275917,69
202412;3;RN;30379;SANTANDER;8;34502,44
202412;3;RO;49906;BB;3;101940,42
202412;3;RO;10045;BRADESCO;21;2311805,54
202412;3;RO;10069;ITAU;8;78954,39
202412;3;RO;30379;SANTANDER;10;183298,91
202412;3;RR;49906;BB;1;3034,78
202412;3;RR;10045;BRADESCO;4;592561,73
202412;3;RR;10069;ITAU;6;15648,44
202412;3;RR;30379;SANTANDER;3;13121,44
202412;3;RS;49906;BB;2;80671,40
202412;3;RS;10045;BRADESCO;37;1156351,86
202412;3;RS;10069;ITAU;63;535477,68
202412;3;RS;30379;SANTANDER;120;2435290,83
202412;3;SC;49906;BB;10;316259,68
202412;3;SC;10045;BRADESCO;164;30980294,33
202412;3;SC;10069;ITAU;43;316585,29
202412;3;SC;30379;SANTANDER;65;1391296,20
202412;3;SE;49906;BB;2;26872,07
202412;3;SE;7237373;BCO DO NORDESTE DO BRASIL S.A.;1;54194,53
202412;3;SE;10045;BRADESCO;12;384892,82
202412;3;SE;10069;ITAU;4;14992,65
202412;3;SE;30379;SANTANDER;7;66225,14
202412;3;SP;49906;BB;32;660200,38
202412;3;SP;10045;BRADESCO;1641;183398922,51
202412;3;SP;10069;ITAU;844;6363571,22
202412;3;SP;30379;SANTANDER;804;9414155,87
202412;3;TO;49906;BB;1;324332,51
202412;3;TO;10045;BRADESCO;28;4711116,73
202412;3;TO;10069;ITAU;4;23229,99
202412;3;TO;30379;SANTANDER;9;76631,76
202501;1;AC;80336;BTG PACTUAL - PRUDENCIAL;1;200,34
202501;1;AC;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;200,21
202501;1;AC;84693;NU PAGAMENTOS - PRUDENCIAL;9;376,71
202501;1;AC;80185;SANTANDER - PRUDENCIAL;9;6662,26
202501;1;AL;80879;BANCOOB - PRUDENCIAL;1;226,89
202501;1;AL;80075;BRADESCO - PRUDENCIAL;2;342,86
202501;1;AL;80336;BTG PACTUAL - PRUDENCIAL;1;140,78
202501;1;AL;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;200,85
202501;1;AL;80996;INTER - PRUDENCIAL;2;317,13
202501;1;AL;80099;ITAU - PRUDENCIAL;1;204,03
202501;1;AL;84693;NU PAGAMENTOS - PRUDENCIAL;15;829,24
202501;1;AL;80185;SANTANDER - PRUDENCIAL;6;4012,78
202501;1;AM;84844;BANCO C6 - PRUDENCIAL;1;222,77
202501;1;AM;80075;BRADESCO - PRUDENCIAL;9;4046,37
202501;1;AM;80336;BTG PACTUAL - PRUDENCIAL;2;405,53
202501;1;AM;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;3;603,08
202501;1;AM;80099;ITAU - PRUDENCIAL;2;469,25
202501;1;AM;84693;NU PAGAMENTOS - PRUDENCIAL;43;2111,25
202501;1;AM;80185;SANTANDER - PRUDENCIAL;36;31262,65
202501;1;AP;84693;NU PAGAMENTOS - PRUDENCIAL;5;88,78
202501;1;AP;80185;SANTANDER - PRUDENCIAL;1;3600,49
202501;1;BA;80329;BB - PRUDENCIAL;3;213,60
202501;1;BA;80075;BRADESCO - PRUDENCIAL;8;594,53
202501;1;BA;80336;BTG PACTUAL - PRUDENCIAL;6;795,91
202501;1;BA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;5;936,25
202501;1;BA;80996;INTER - PRUDENCIAL;2;298,87
202501;1;BA;80099;ITAU - PRUDENCIAL;11;3642,14
202501;1;BA;84693;NU PAGAMENTOS - PRUDENCIAL;57;2650,39
202501;1;BA;80185;SANTANDER - PRUDENCIAL;67;60254,61
202501;1;CE;84844;BANCO C6 - PRUDENCIAL;1;204,63
202501;1;CE;80329;BB - PRUDENCIAL;1;173,21
202501;1;CE;80075;BRADESCO - PRUDENCIAL;3;285,97
202501;1;CE;80336;BTG PACTUAL - PRUDENCIAL;4;347,04
202501;1;CE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;5;902,67
202501;1;CE;80996;INTER - PRUDENCIAL;1;147,62
202501;1;CE;80099;ITAU - PRUDENCIAL;2;155,40
202501;1;CE;84693;NU PAGAMENTOS - PRUDENCIAL;64;3012,52
202501;1;CE;80185;SANTANDER - PRUDENCIAL;43;36766,55
202501;1;DF;80879;BANCOOB - PRUDENCIAL;1;257,15
202501;1;DF;80075;BRADESCO - PRUDENCIAL;1;22,18
202501;1;DF;80336;BTG PACTUAL - PRUDENCIAL;5;610,49
202501;1;DF;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;200,17
202501;1;DF;80996;INTER - PRUDENCIAL;1;90,32
202501;1;DF;80099;ITAU - PRUDENCIAL;2;199,79
202501;1;DF;84693;NU PAGAMENTOS - PRUDENCIAL;16;855,82
202501;1;DF;80185;SANTANDER - PRUDENCIAL;29;25447,87
202501;1;ES;80075;BRADESCO - PRUDENCIAL;2;361,17
202501;1;ES;80336;BTG PACTUAL - PRUDENCIAL;5;552,09
202501;1;ES;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;104,48
202501;1;ES;80099;ITAU - PRUDENCIAL;2;535,84
202501;1;ES;84693;NU PAGAMENTOS - PRUDENCIAL;14;500,41
202501;1;ES;80185;SANTANDER - PRUDENCIAL;15;15150,20
202501;1;GO;80075;BRADESCO - PRUDENCIAL;4;1820,54
202501;1;GO;80336;BTG PACTUAL - PRUDENCIAL;1;50,89
202501;1;GO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;163,36
202501;1;GO;80996;INTER - PRUDENCIAL;1;46,81
202501;1;GO;80099;ITAU - PRUDENCIAL;5;885,91
202501;1;GO;84693;NU PAGAMENTOS - PRUDENCIAL;33;1691,07
202501;1;GO;80185;SANTANDER - PRUDENCIAL;39;21493,29
202501;1;MA;84844;BANCO C6 - PRUDENCIAL;1;200,43
202501;1;MA;80075;BRADESCO - PRUDENCIAL;4;46,96
202501;1;MA;80336;BTG PACTUAL - PRUDENCIAL;2;404,48
202501;1;MA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;202,16
202501;1;MA;80996;INTER - PRUDENCIAL;2;185,37
202501;1;MA;80099;ITAU - PRUDENCIAL;2;593,33
202501;1;MA;84693;NU PAGAMENTOS - PRUDENCIAL;23;1172,52
202501;1;MA;80185;SANTANDER - PRUDENCIAL;22;15425,59
202501;1;MG;80329;BB - PRUDENCIAL;3;380,48
202501;1;MG;80075;BRADESCO - PRUDENCIAL;11;1607,02
202501;1;MG;80336;BTG PACTUAL - PRUDENCIAL;7;799,59
202501;1;MG;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;8;1481,80
202501;1;MG;80996;INTER - PRUDENCIAL;11;1334,35
202501;1;MG;80099;ITAU - PRUDENCIAL;7;876,66
202501;1;MG;84693;NU PAGAMENTOS - PRUDENCIAL;93;4417,69
202501;1;MG;80185;SANTANDER - PRUDENCIAL;86;66914,92
202501;1;MS;80329;BB - PRUDENCIAL;4;383,30
202501;1;MS;80075;BRADESCO - PRUDENCIAL;6;355,77
202501;1;MS;80336;BTG PACTUAL - PRUDENCIAL;3;481,06
202501;1;MS;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;301,27
202501;1;MS;80996;INTER - PRUDENCIAL;1;99,95
202501;1;MS;80099;ITAU - PRUDENCIAL;2;237,34
202501;1;MS;84693;NU PAGAMENTOS - PRUDENCIAL;29;1125,43
202501;1;MS;80185;SANTANDER - PRUDENCIAL;19;14751,69
202501;1;MT;80075;BRADESCO - PRUDENCIAL;1;122,82
202501;1;MT;80336;BTG PACTUAL - PRUDENCIAL;1;145,70
202501;1;MT;80996;INTER - PRUDENCIAL;1;51,87
202501;1;MT;84693;NU PAGAMENTOS - PRUDENCIAL;15;1037,09
202501;1;MT;80185;SANTANDER - PRUDENCIAL;25;18153,23
202501;1;PA;80075;BRADESCO - PRUDENCIAL;4;174,26
202501;1;PA;80336;BTG PACTUAL - PRUDENCIAL;1;98,75
202501;1;PA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;4;801,98
202501;1;PA;80996;INTER - PRUDENCIAL;1;104,38
202501;1;PA;80099;ITAU - PRUDENCIAL;2;204,15
202501;1;PA;84693;NU PAGAMENTOS - PRUDENCIAL;44;1649,38
202501;1;PA;80185;SANTANDER - PRUDENCIAL;35;18103,77
202501;1;PB;80329;BB - PRUDENCIAL;2;201,74
202501;1;PB;80075;BRADESCO - PRUDENCIAL;3;79,36
202501;1;PB;80336;BTG PACTUAL - PRUDENCIAL;3;262,32
202501;1;PB;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;401,19
202501;1;PB;80996;INTER - PRUDENCIAL;1;148,17
202501;1;PB;84693;NU PAGAMENTOS - PRUDENCIAL;15;915,71
202501;1;PB;80185;SANTANDER - PRUDENCIAL;15;20342,10
202501;1;PE;80075;BRADESCO - PRUDENCIAL;6;63,94
202501;1;PE;80336;BTG PACTUAL - PRUDENCIAL;2;227,02
202501;1;PE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;6;1205,30
202501;1;PE;80996;INTER - PRUDENCIAL;3;453,60
202501;1;PE;80099;ITAU - PRUDENCIAL;2;254,34
202501;1;PE;84693;NU PAGAMENTOS - PRUDENCIAL;41;2639,97
202501;1;PE;80185;SANTANDER - PRUDENCIAL;36;15773,29
202501;1;PI;84844;BANCO C6 - PRUDENCIAL;2;403,92
202501;1;PI;80329;BB - PRUDENCIAL;1;203,64
202501;1;PI;80075;BRADESCO - PRUDENCIAL;1;169,68
202501;1;PI;80336;BTG PACTUAL - PRUDENCIAL;1;105,00
202501;1;PI;80099;ITAU - PRUDENCIAL;1;390,53
202501;1;PI;84693;NU PAGAMENTOS - PRUDENCIAL;22;1067,09
202501;1;PI;80185;SANTANDER - PRUDENCIAL;9;8937,38
202501;1;PR;84844;BANCO C6 - PRUDENCIAL;1;123,52
202501;1;PR;80879;BANCOOB - PRUDENCIAL;1;217,59
202501;1;PR;80329;BB - PRUDENCIAL;1;51,01
202501;1;PR;80178;BMG - PRUDENCIAL;1;200,64
202501;1;PR;80075;BRADESCO - PRUDENCIAL;9;300,36
202501;1;PR;80336;BTG PACTUAL - PRUDENCIAL;7;1057,34
202501;1;PR;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;368,65
202501;1;PR;2466552;CC SICOOB VALE SUL;1;212,90
202501;1;PR;80996;INTER - PRUDENCIAL;1;100,24
202501;1;PR;80099;ITAU - PRUDENCIAL;10;1991,64
202501;1;PR;84693;NU PAGAMENTOS - PRUDENCIAL;55;2880,74
202501;1;PR;80185;SANTANDER - PRUDENCIAL;37;26418,79
202501;1;RJ;84844;BANCO C6 - PRUDENCIAL;3;522,87
202501;1;RJ;80329;BB - PRUDENCIAL;3;113,02
202501;1;RJ;80178;BMG - PRUDENCIAL;1;202,76
202501;1;RJ;80075;BRADESCO - PRUDENCIAL;15;1486,99
202501;1;RJ;80336;BTG PACTUAL - PRUDENCIAL;11;1400,71
202501;1;RJ;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;8;1508,57
202501;1;RJ;80996;INTER - PRUDENCIAL;5;717,26
202501;1;RJ;80099;ITAU - PRUDENCIAL;21;2793,45
202501;1;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;129;6853,41
202501;1;RJ;80185;SANTANDER - PRUDENCIAL;169;121254,06
202501;1;RN;80075;BRADESCO - PRUDENCIAL;3;474,28
202501;1;RN;80336;BTG PACTUAL - PRUDENCIAL;4;475,95
202501;1;RN;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;200,75
202501;1;RN;80099;ITAU - PRUDENCIAL;5;1022,17
202501;1;RN;84693;NU PAGAMENTOS - PRUDENCIAL;10;729,51
202501;1;RN;80185;SANTANDER - PRUDENCIAL;13;9771,58
202501;1;RO;80329;BB - PRUDENCIAL;1;98,55
202501;1;RO;80075;BRADESCO - PRUDENCIAL;2;2369,36
202501;1;RO;80336;BTG PACTUAL - PRUDENCIAL;5;585,24
202501;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;116,24
202501;1;RO;84693;NU PAGAMENTOS - PRUDENCIAL;19;1036,28
202501;1;RO;80185;SANTANDER - PRUDENCIAL;13;8651,17
202501;1;RR;80075;BRADESCO - PRUDENCIAL;1;7,19
202501;1;RR;80099;ITAU - PRUDENCIAL;2;205,73
202501;1;RR;80185;SANTANDER - PRUDENCIAL;3;5420,48
202501;1;RS;84844;BANCO C6 - PRUDENCIAL;1;83,79
202501;1;RS;80154;BANRISUL - PRUDENCIAL;3;5446,84
202501;1;RS;80329;BB - PRUDENCIAL;1;202,32
202501;1;RS;80075;BRADESCO - PRUDENCIAL;4;385,63
202501;1;RS;80336;BTG PACTUAL - PRUDENCIAL;8;1076,52
202501;1;RS;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;4;762,31
202501;1;RS;80996;INTER - PRUDENCIAL;2;146,50
202501;1;RS;80099;ITAU - PRUDENCIAL;5;783,22
202501;1;RS;84693;NU PAGAMENTOS - PRUDENCIAL;59;2900,78
202501;1;RS;80185;SANTANDER - PRUDENCIAL;60;55841,53
202501;1;SC;80329;BB - PRUDENCIAL;2;223,73
202501;1;SC;80178;BMG - PRUDENCIAL;1;201,38
202501;1;SC;80075;BRADESCO - PRUDENCIAL;7;4955,96
202501;1;SC;80336;BTG PACTUAL - PRUDENCIAL;4;515,73
202501;1;SC;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;3;479,18
202501;1;SC;80996;INTER - PRUDENCIAL;3;268,74
202501;1;SC;80099;ITAU - PRUDENCIAL;3;500,28
202501;1;SC;84693;NU PAGAMENTOS - PRUDENCIAL;47;1713,65
202501;1;SC;80185;SANTANDER - PRUDENCIAL;22;30422,22
202501;1;SE;80336;BTG PACTUAL - PRUDENCIAL;1;202,35
202501;1;SE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;4;713,38
202501;1;SE;80099;ITAU - PRUDENCIAL;1;163,94
202501;1;SE;84693;NU PAGAMENTOS - PRUDENCIAL;7;180,00
202501;1;SE;80185;SANTANDER - PRUDENCIAL;4;3003,84
202501;1;SP;84844;BANCO C6 - PRUDENCIAL;6;1327,82
202501;1;SP;80879;BANCOOB - PRUDENCIAL;1;226,93
202501;1;SP;80329;BB - PRUDENCIAL;5;315,85
202501;1;SP;80178;BMG - PRUDENCIAL;2;406,01
202501;1;SP;80075;BRADESCO - PRUDENCIAL;47;5248,89
202501;1;SP;80336;BTG PACTUAL - PRUDENCIAL;37;5105,92
202501;1;SP;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;10;1679,28
202501;1;SP;80996;INTER - PRUDENCIAL;11;1317,73
202501;1;SP;80099;ITAU - PRUDENCIAL;43;9221,96
202501;1;SP;84693;NU PAGAMENTOS - PRUDENCIAL;301;13595,83
202501;1;SP;80185;SANTANDER - PRUDENCIAL;405;275568,49
202501;1;TO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;131,90
202501;1;TO;84693;NU PAGAMENTOS - PRUDENCIAL;3;160,09
202501;1;TO;80185;SANTANDER - PRUDENCIAL;7;3719,87
202501;2;AC;80484;VOTORANTIM - PRUDENCIAL;1;6558,57
202501;2;AL;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;540,97
202501;2;AL;80484;VOTORANTIM - PRUDENCIAL;2;17373,48
202501;2;AM;80075;BRADESCO - PRUDENCIAL;1;445,77
202501;2;AP;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;9433,73
202501;2;BA;84844;BANCO C6 - PRUDENCIAL;1;282,59
202501;2;BA;80329;BB - PRUDENCIAL;1;1031,31
202501;2;BA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2;8230,07
202501;2;BA;80075;BRADESCO - PRUDENCIAL;8;27723,83
202501;2;BA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;7;21209,55
202501;2;CE;84844;BANCO C6 - PRUDENCIAL;1;424,38
202501;2;CE;80075;BRADESCO - PRUDENCIAL;4;32382,84
202501;2;CE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;1105,95
202501;2;CE;80484;VOTORANTIM - PRUDENCIAL;1;4806,52
202501;2;DF;84844;BANCO C6 - PRUDENCIAL;1;78,59
202501;2;DF;80075;BRADESCO - PRUDENCIAL;1;39661,10
202501;2;DF;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;3;6452,08
202501;2;DF;80484;VOTORANTIM - PRUDENCIAL;1;3968,55
202501;2;ES;80075;BRADESCO - PRUDENCIAL;1;1491,14
202501;2;ES;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;6;14251,13
202501;2;GO;80329;BB - PRUDENCIAL;1;4800,20
202501;2;GO;80075;BRADESCO - PRUDENCIAL;1;72,41
202501;2;GO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;11;28924,69
202501;2;GO;80484;VOTORANTIM - PRUDENCIAL;2;5287,52
202501;2;MA;80329;BB - PRUDENCIAL;1;3080,05
202501;2;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;2145,87
202501;2;MA;80075;BRADESCO - PRUDENCIAL;1;402,91
202501;2;MA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;12626,04
202501;2;MA;80484;VOTORANTIM - PRUDENCIAL;3;4263,99
202501;2;MG;84844;BANCO C6 - PRUDENCIAL;1;202,36
202501;2;MG;80075;BRADESCO - PRUDENCIAL;4;38991,44
202501;2;MG;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;23;47293,77
202501;2;MG;80099;ITAU - PRUDENCIAL;2;119,58
202501;2;MG;80185;SANTANDER - PRUDENCIAL;3;281,22
202501;2;MG;80484;VOTORANTIM - PRUDENCIAL;10;22488,51
202501;2;MS;80075;BRADESCO - PRUDENCIAL;2;112027,89
202501;2;MS;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;4;6886,99
202501;2;MS;80484;VOTORANTIM - PRUDENCIAL;4;15422,41
202501;2;MT;84844;BANCO C6 - PRUDENCIAL;2;817,33
202501;2;MT;80075;BRADESCO - PRUDENCIAL;1;14,90
202501;2;MT;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;3;11955,77
202501;2;MT;80484;VOTORANTIM - PRUDENCIAL;3;3633,21
202501;2;PA;80075;BRADESCO - PRUDENCIAL;1;38,76
202501;2;PA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;4;11586,13
202501;2;PA;80484;VOTORANTIM - PRUDENCIAL;2;8451,84
202501;2;PB;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;19397,43
202501;2;PB;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;8530,03
202501;2;PB;80484;VOTORANTIM - PRUDENCIAL;5;14302,85
202501;2;PE;80075;BRADESCO - PRUDENCIAL;1;385,61
202501;2;PE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;5;4236,74
202501;2;PE;80484;VOTORANTIM - PRUDENCIAL;2;2267,40
202501;2;PI;80329;BB - PRUDENCIAL;1;10859,41
202501;2;PI;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;3;8681,82
202501;2;PR;84844;BANCO C6 - PRUDENCIAL;1;330,96
202501;2;PR;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;16;32408,25
202501;2;PR;80484;VOTORANTIM - PRUDENCIAL;8;20223,84
202501;2;RJ;84844;BANCO C6 - PRUDENCIAL;1;669,95
202501;2;RJ;80075;BRADESCO - PRUDENCIAL;6;1560,83
202501;2;RJ;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;17;25184,58
202501;2;RJ;80099;ITAU - PRUDENCIAL;2;39,68
202501;2;RJ;80484;VOTORANTIM - PRUDENCIAL;2;1245,95
202501;2;RN;84844;BANCO C6 - PRUDENCIAL;1;207,34
202501;2;RN;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;9569,50
202501;2;RN;80484;VOTORANTIM - PRUDENCIAL;2;12284,18
202501;2;RO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;3;2584,49
202501;2;RR;84844;BANCO C6 - PRUDENCIAL;1;2068,30
202501;2;RR;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;4497,54
202501;2;RS;84844;BANCO C6 - PRUDENCIAL;1;1487,47
202501;2;RS;80075;BRADESCO - PRUDENCIAL;1;1970,90
202501;2;RS;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;27;57438,30
202501;2;RS;80484;VOTORANTIM - PRUDENCIAL;5;9207,95
202501;2;SC;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;13;29549,68
202501;2;SC;80484;VOTORANTIM - PRUDENCIAL;5;19697,94
202501;2;SE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;775,99
202501;2;SE;80484;VOTORANTIM - PRUDENCIAL;1;2526,72
202501;2;SP;84844;BANCO C6 - PRUDENCIAL;7;3453,51
202501;2;SP;80075;BRADESCO - PRUDENCIAL;12;22365,15
202501;2;SP;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;61;120154,39
202501;2;SP;80099;ITAU - PRUDENCIAL;2;19,60
202501;2;SP;80185;SANTANDER - PRUDENCIAL;2;135,16
202501;2;SP;80484;VOTORANTIM - PRUDENCIAL;31;79071,16
202501;2;TO;80075;BRADESCO - PRUDENCIAL;1;1476,18
202501;2;TO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;3012,80
202501;3;AL;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;4;21651,12
202501;3;AL;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;5465,86
202501;3;AL;80099;ITAU - PRUDENCIAL;1;26591,54
202501;3;AM;80099;ITAU - PRUDENCIAL;11;163205,21
202501;3;AM;80185;SANTANDER - PRUDENCIAL;5;169017,31
202501;3;AP;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;93424,69
202501;3;AP;80099;ITAU - PRUDENCIAL;3;54468,50
202501;3;BA;80329;BB - PRUDENCIAL;1;854,05
202501;3;BA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;3;138667,10
202501;3;BA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;15100,00
202501;3;BA;80099;ITAU - PRUDENCIAL;16;60448,37
202501;3;BA;80185;SANTANDER - PRUDENCIAL;21;763225,50
202501;3;CE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;9;78882,23
202501;3;CE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;12290,29
202501;3;CE;80099;ITAU - PRUDENCIAL;17;102415,32
202501;3;CE;80185;SANTANDER - PRUDENCIAL;15;151229,51
202501;3;DF;80075;BRADESCO - PRUDENCIAL;2;11874,74
202501;3;DF;80099;ITAU - PRUDENCIAL;3;17703,78
202501;3;DF;80185;SANTANDER - PRUDENCIAL;12;64998,02
202501;3;ES;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2;4146,51
202501;3;ES;80099;ITAU - PRUDENCIAL;3;14972,47
202501;3;ES;80185;SANTANDER - PRUDENCIAL;9;53811,08
202501;3;GO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;60731,08
202501;3;GO;80099;ITAU - PRUDENCIAL;18;61023,34
202501;3;GO;80185;SANTANDER - PRUDENCIAL;18;220933,39
202501;3;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;5;326058,74
202501;3;MA;80099;ITAU - PRUDENCIAL;6;59200,10
202501;3;MA;80185;SANTANDER - PRUDENCIAL;12;449310,83
202501;3;MG;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;7631,64
202501;3;MG;80075;BRADESCO - PRUDENCIAL;2;56200,68
202501;3;MG;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;9899,80
202501;3;MG;80099;ITAU - PRUDENCIAL;41;269612,41
202501;3;MG;80185;SANTANDER - PRUDENCIAL;59;663495,54
202501;3;MS;80329;BB - PRUDENCIAL;1;180501,02
202501;3;MS;80099;ITAU - PRUDENCIAL;7;17864,57
202501;3;MS;80185;SANTANDER - PRUDENCIAL;7;115151,91
202501;3;MT;80099;ITAU - PRUDENCIAL;2;1176,46
202501;3;MT;80185;SANTANDER - PRUDENCIAL;8;123169,73
202501;3;PA;80329;BB - PRUDENCIAL;5;1507811,20
202501;3;PA;80075;BRADESCO - PRUDENCIAL;1;2339,83
202501;3;PA;80099;ITAU - PRUDENCIAL;18;128997,36
202501;3;PA;80185;SANTANDER - PRUDENCIAL;23;344769,29
202501;3;PB;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;3;93395,50
202501;3;PB;80099;ITAU - PRUDENCIAL;5;19997,57
202501;3;PB;80185;SANTANDER - PRUDENCIAL;2;5129,99
202501;3;PE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;3;52575,27
202501;3;PE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;137109,12
202501;3;PE;80099;ITAU - PRUDENCIAL;15;146806,36
202501;3;PE;80185;SANTANDER - PRUDENCIAL;16;394634,97
202501;3;PI;80329;BB - PRUDENCIAL;1;96476,83
202501;3;PI;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;17313,74
202501;3;PI;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;3407,39
202501;3;PI;80185;SANTANDER - PRUDENCIAL;4;38894,81
202501;3;PR;80329;BB - PRUDENCIAL;2;264655,30
202501;3;PR;80075;BRADESCO - PRUDENCIAL;1;20824,19
